t,o,c,h,l,s,v,Ticker
1652140800,4.97,4.91,5.06,4.72,ok,56754.0,VTSI
1652227200,4.82,4.99,5.08,4.76,ok,53637.0,VTSI
1652313600,4.9,4.96,5.0,4.85,ok,41519.0,VTSI
1652400000,5.1,5.02,5.1,4.95,ok,19332.0,VTSI
1652659200,5.0,5.03,5.2329,5.0,ok,30531.0,VTSI
1652745600,5.04,5.04,5.125,5.01,ok,7917.0,VTSI
1652832000,5.0,5.0,5.1823,5.0,ok,8803.0,VTSI
1652918400,5.0,4.93,5.09,4.72,ok,38332.0,VTSI
1653004800,5.0,4.95,5.02,4.8,ok,42535.0,VTSI
1653264000,4.95,4.81,4.95,4.66,ok,99298.0,VTSI
1653350400,4.88,4.7892,4.88,4.59,ok,41336.0,VTSI
1653436800,4.9199,4.97,4.98,4.8165,ok,19472.0,VTSI
1653523200,4.85,5.0,5.0678,4.85,ok,18503.0,VTSI
1653609600,4.96,5.15,5.15,4.96,ok,13959.0,VTSI
1653955200,5.17,5.07,5.24,4.98,ok,17617.0,VTSI
1654041600,5.08,4.92,5.08,4.6969,ok,31984.0,VTSI
1654128000,4.85,5.04,5.09,4.85,ok,22794.0,VTSI
1654214400,4.95,4.96,5.04,4.9,ok,19515.0,VTSI
1654473600,4.99,5.0,5.08,4.95,ok,11293.0,VTSI
1654560000,4.9001,5.205,5.25,4.9001,ok,9737.0,VTSI
1654646400,5.1,5.14,5.19,5.07,ok,13106.0,VTSI
1654732800,5.05,4.94,5.05,4.8,ok,17770.0,VTSI
1654819200,4.8,4.98,5.04,4.8,ok,14798.0,VTSI
1655078400,4.9,4.92,4.92,4.63,ok,18720.0,VTSI
1655164800,4.77,4.83,4.97,4.75,ok,10621.0,VTSI
1655251200,4.81,4.7,4.91,4.69,ok,32102.0,VTSI
1655337600,4.83,4.76,4.83,4.65,ok,37052.0,VTSI
1655424000,4.82,4.76,4.83,4.71,ok,15065.0,VTSI
1655769600,4.83,4.61,4.83,4.6,ok,54455.0,VTSI
1655856000,4.59,4.61,4.81,4.55,ok,13090.0,VTSI
1655942400,4.69,4.58,4.73,4.47,ok,13395.0,VTSI
1656028800,4.72,4.76,4.76,4.6401,ok,22235.0,VTSI
1656288000,4.57,4.59,4.77,4.54,ok,10689.0,VTSI
1656374400,4.44,4.62,4.6834,4.41,ok,37511.0,VTSI
1656460800,4.525,4.65,4.7499,4.45,ok,41189.0,VTSI
1656547200,4.6149,4.92,4.96,4.6149,ok,100169.0,VTSI
1656633600,4.83,5.02,5.07,4.83,ok,28458.0,VTSI
1656979200,5.03,4.95,5.0899,4.85,ok,47586.0,VTSI
1657065600,5.01,4.91,5.03,4.9,ok,7973.0,VTSI
1657152000,5.02,4.91,5.02,4.85,ok,15348.0,VTSI
1657238400,4.95,5.02,5.0971,4.94,ok,50785.0,VTSI
1657497600,4.94,5.0,5.0782,4.94,ok,6414.0,VTSI
1657584000,5.05,4.89,5.0887,4.83,ok,21499.0,VTSI
1657670400,4.85,4.76,4.9122,4.6101,ok,22186.0,VTSI
1657756800,4.53,4.66,4.75,4.53,ok,7277.0,VTSI
1657843200,4.63,4.71,4.743,4.6,ok,12454.0,VTSI
1658102400,4.78,4.725,4.78,4.58,ok,17351.0,VTSI
1658188800,4.7106,4.8,4.8,4.6806,ok,12085.0,VTSI
1658275200,4.656,4.78,4.84,4.6,ok,8614.0,VTSI
1658361600,4.827,4.79,4.83,4.7301,ok,8911.0,VTSI
1658448000,4.73,4.795,4.83,4.73,ok,13644.0,VTSI
1658707200,4.7401,4.79,4.86,4.7401,ok,6811.0,VTSI
1658793600,4.8,4.85,4.87,4.8,ok,10025.0,VTSI
1658880000,4.85,4.93,4.93,4.85,ok,9437.0,VTSI
1658966400,4.94,5.05,5.12,4.82,ok,11882.0,VTSI
1659052800,5.09,5.14,5.15,4.96,ok,22099.0,VTSI
1659312000,5.0614,5.16,5.2,5.03,ok,13507.0,VTSI
1659398400,5.22,5.22,5.35,5.114,ok,38923.0,VTSI
1659484800,5.32,5.08,5.32,5.03,ok,55352.0,VTSI
