t,o,c,h,l,s,v,Ticker,RSI
1659657600,50.0,97.0,235.95,49.25,ok,664412.0,MEGL,
1659916800,234.23,117.0,249.94,86.3,ok,948657.0,MEGL,
1660003200,85.3,12.32,89.965,11.71,ok,11472094.0,MEGL,
1660089600,13.16,12.3,14.2,10.0813,ok,16539951.0,MEGL,
1660176000,11.83,10.9,11.97,10.609,ok,4418416.0,MEGL,
1660262400,10.3,8.22,10.3,8.03,ok,4183405.0,MEGL,
1660521600,9.79,17.73,18.49,9.25,ok,77104327.0,MEGL,
1660608000,20.89,14.01,22.0,13.2,ok,26492903.0,MEGL,
1660694400,14.5,12.77,15.73,11.57,ok,6635585.0,MEGL,
1660780800,12.0,13.63,15.44,10.1613,ok,10499894.0,MEGL,
1660867200,12.96,13.0,14.8899,12.31,ok,5776839.0,MEGL,
1661126400,11.99,11.11,12.6,10.68,ok,2204600.0,MEGL,
1661212800,10.96,10.76,11.6899,10.4,ok,2220892.0,MEGL,
1661299200,10.9,10.6,11.32,10.18,ok,1096417.0,MEGL,20.640206605953523
1661385600,10.53,7.52,10.75,7.47,ok,5210053.0,MEGL,20.217015044601254
1661472000,8.31,6.34,8.31,6.0,ok,8171571.0,MEGL,7.8919330289193255
1661731200,6.12,6.15,6.77,6.08,ok,2117901.0,MEGL,38.53586027499071
1661817600,6.71,5.83,6.71,5.5704,ok,1638993.0,MEGL,38.11098860712973
1661904000,5.87,7.77,8.8,5.4,ok,16441495.0,MEGL,44.36036036036036
1661990400,7.03,6.53,7.09,6.12,ok,3418378.0,MEGL,46.78829342455341
1662076800,6.32,5.82,6.59,5.61,ok,1547376.0,MEGL,15.990862364363224
1662422400,5.51,5.2,5.6,4.85,ok,1272918.0,MEGL,19.430950728660648
1662508800,5.1,5.25,5.74,4.83,ok,1796950.0,MEGL,21.558245083207254
1662595200,5.17,5.11,5.46,5.0,ok,747188.0,MEGL,15.920000000000002
1662681600,5.16,5.09,5.37,4.9691,ok,1277131.0,MEGL,16.736753574432285
1662940800,5.17,6.0,6.3601,5.02,ok,6294684.0,MEGL,26.58111824014665
1663027200,5.36,5.16,5.87,5.0913,ok,2627397.0,MEGL,25.43859649122807
1663113600,5.08,6.27,7.35,5.02,ok,12948789.0,MEGL,32.469635627530366
1663200000,6.42,6.33,8.28,6.05,ok,21820446.0,MEGL,43.622722400857455
1663286400,6.11,5.92,6.64,5.56,ok,2490664.0,MEGL,47.546728971962615
1663545600,5.81,5.8,6.0388,5.48,ok,1050148.0,MEGL,47.93875147232037
1663632000,5.76,5.25,5.78,5.25,ok,926851.0,MEGL,46.6743119266055
1663718400,5.28,5.23,5.6,5.06,ok,1347067.0,MEGL,31.32352941176471
1663804800,5.18,4.7,5.28,4.68,ok,890603.0,MEGL,34.97536945812807
1663891200,4.72,4.47,4.86,4.14,ok,1357340.0,MEGL,37.96791443850266
1664150400,4.63,4.05,4.7898,4.05,ok,947920.0,MEGL,39.37153419593346
1664236800,4.1,3.97,4.31,3.96,ok,812945.0,MEGL,38.23529411764706
1664323200,3.97,4.0,4.15,3.87,ok,793954.0,MEGL,39.587242026266416
1664409600,4.0,3.93,4.0799,3.71,ok,749531.0,MEGL,39.21933085501859
1664496000,3.92,3.6,4.049,3.6,ok,489145.0,MEGL,25.0
1664755200,3.6,3.41,3.65,3.3183,ok,614578.0,MEGL,28.915662650602414
1664841600,3.5,3.61,3.7,3.3,ok,626465.0,MEGL,8.95061728395062
1664928000,3.61,3.69,3.7,3.41,ok,241497.0,MEGL,9.509202453987726
1665014400,3.79,3.88,4.64,3.68,ok,2675440.0,MEGL,16.447368421052616
1665100800,3.71,3.47,3.9019,3.4261,ok,585624.0,MEGL,15.01501501501501
1665360000,3.5,2.87,3.562,2.7,ok,900183.0,MEGL,14.792899408284015
1665446400,2.87,2.93,3.45,2.72,ok,1573655.0,MEGL,16.374269005847935
1665532800,2.9,3.01,3.23,2.9,ok,477677.0,MEGL,21.548821548821536
1665619200,2.9,2.9,2.99,2.75,ok,421964.0,MEGL,22.456140350877178
1665705600,2.92,2.9,3.31,2.75,ok,2018464.0,MEGL,26.33744855967076
1665964800,2.94,3.0,3.05,2.81,ok,530562.0,MEGL,30.204081632653057
1666051200,3.05,3.09,3.12,2.88,ok,511548.0,MEGL,31.87250996015935
1666137600,2.99,2.95,3.06,2.83,ok,234353.0,MEGL,31.00775193798448
1666224000,3.0,2.96,3.1,2.83,ok,272408.0,MEGL,35.84070796460175
1666310400,2.9,2.78,2.94,2.75,ok,352879.0,MEGL,35.999999999999986
1666569600,2.76,2.44,2.76,2.36,ok,574811.0,MEGL,25.523012552301253
1666656000,2.43,2.52,2.73,2.41,ok,391244.0,MEGL,25.523012552301253
1666742400,2.51,2.7,2.9,2.51,ok,508962.0,MEGL,25.21008403361344
1666828800,2.68,2.61,2.7399,2.52,ok,155245.0,MEGL,29.126213592233
1666915200,2.64,2.5,2.64,2.43,ok,320301.0,MEGL,38.216560509554135
1667174400,2.43,2.44,2.62,2.42,ok,250558.0,MEGL,34.39490445859872
1667260800,2.52,2.53,2.58,2.4302,ok,241449.0,MEGL,34.810126582278485
1667347200,2.54,2.35,2.55,2.35,ok,228187.0,MEGL,33.33333333333333
1667433600,2.34,2.44,2.44,2.2701,ok,172625.0,MEGL,36.7816091954023
1667520000,2.56,2.52,2.59,2.3601,ok,359515.0,MEGL,36.04651162790697
1667779200,2.55,2.44,2.66,2.43,ok,399417.0,MEGL,30.994152046783626
1667865600,2.47,2.53,2.6454,2.4132,ok,339987.0,MEGL,37.349397590361434
1667952000,2.51,2.22,2.5195,2.2,ok,315203.0,MEGL,31.122448979591837
1668038400,2.32,2.37,2.422,2.29,ok,191951.0,MEGL,39.37823834196892
1668124800,2.45,2.56,2.7,2.3593,ok,633001.0,MEGL,53.37078651685393
1668384000,2.49,2.43,2.5403,2.39,ok,166194.0,MEGL,47.540983606557376
1668470400,2.55,2.76,3.25,2.521,ok,3355988.0,MEGL,51.515151515151516
1668556800,2.64,2.49,2.82,2.49,ok,446324.0,MEGL,47.22222222222223
1668643200,2.47,2.4,2.53,2.3843,ok,214693.0,MEGL,47.66355140186916
1668729600,2.49,2.47,2.49,2.36,ok,163699.0,MEGL,50.697674418604656
1668988800,2.49,2.4,2.5,2.32,ok,143063.0,MEGL,46.948356807511736
1669075200,2.37,2.42,2.44,2.33,ok,126172.0,MEGL,51.77664974619289
1669161600,2.35,2.45,2.5111,2.35,ok,143815.0,MEGL,50.26178010471205
1669334400,2.42,2.34,2.5,2.33,ok,109568.0,MEGL,45.360824742268036
1669593600,2.38,2.21,2.3993,2.2,ok,170204.0,MEGL,44.22110552763819
1669680000,2.26,2.28,2.34,2.23,ok,157752.0,MEGL,43.654822335025386
1669766400,2.3,2.25,2.46,2.24,ok,250639.0,MEGL,50.88757396449703
1669852800,2.28,2.29,2.34,2.2216,ok,155672.0,MEGL,47.46835443037975
