t,o,c,h,l,s,v,Ticker,RSI
1652140800,1.07,1.075,1.09,1.07,ok,11277.0,AACG,
1652227200,1.09,1.04,1.09,1.04,ok,24029.0,AACG,
1652313600,1.0,0.935,1.0,0.8797,ok,14766.0,AACG,
1652400000,1.07,1.05,1.07,0.93,ok,16427.0,AACG,
1652659200,1.15,1.01,1.15,1.01,ok,10256.0,AACG,
1652745600,1.13,1.09,1.13,1.07,ok,12899.0,AACG,
1652832000,1.1,1.08,1.1,1.08,ok,3072.0,AACG,
1652918400,1.1,1.03,1.1,1.03,ok,15732.0,AACG,
1653004800,1.03,1.01,1.03,1.01,ok,7909.0,AACG,
1653264000,1.02,1.01,1.02,1.01,ok,6316.0,AACG,
1653350400,1.01,0.99,1.0424,0.99,ok,22147.0,AACG,
1653436800,1.0141,0.97,1.0141,0.97,ok,23938.0,AACG,
1653523200,0.98,1.0,1.0,0.9799,ok,4454.0,AACG,
1653609600,0.96,1.055,1.17,0.96,ok,14868.0,AACG,48.27586206896551
1653955200,1.11,1.06,1.11,1.026,ok,8689.0,AACG,48.71794871794873
1654041600,1.07,0.97,1.0857,0.97,ok,15246.0,AACG,44.53124999999999
1654128000,0.97,1.03,1.035,0.97,ok,15745.0,AACG,57.98319327731092
1654214400,1.03,1.02,1.05,0.9701,ok,9154.0,AACG,46.93877551020408
1654473600,1.014,1.0348,1.05,1.014,ok,1826.0,AACG,52.66781411359724
1654560000,1.05,1.06,1.0627,1.05,ok,8444.0,AACG,46.34146341463414
1654646400,1.0644,1.07,1.1102,1.0644,ok,4988.0,AACG,48.78048780487806
1654732800,1.041,1.08,1.1162,1.04,ok,5902.0,AACG,56.75675675675676
1654819200,1.16,1.0991,1.16,1.09,ok,4402.0,AACG,62.06989975616363
1655078400,1.08,1.04,1.09,1.04,ok,10461.0,AACG,53.503035964502565
1655164800,1.02,1.04,1.1,1.02,ok,3212.0,AACG,56.12444879960804
1655251200,1.0527,1.01,1.0527,1.0,ok,17275.0,AACG,54.78240076518413
1655337600,1.0114,1.01,1.03,1.01,ok,5869.0,AACG,51.2879958784132
1655424000,1.0101,1.0172,1.03,1.01,ok,7528.0,AACG,44.44770857814339
1655769600,1.02,1.045,1.0699,1.02,ok,2458.0,AACG,47.9350220264317
1655856000,1.05,1.05,1.0624,1.05,ok,5223.0,AACG,64.37814521926671
1655942400,1.03,1.0301,1.0416,1.03,ok,3980.0,AACG,50.0209995800084
1656028800,1.0434,1.08,1.1093,1.0434,ok,4939.0,AACG,60.79136690647483
1656288000,1.08,1.09,1.09,1.08,ok,1522.0,AACG,60.1024890190337
1656374400,1.19,1.115,1.19,1.0801,ok,6789.0,AACG,60.073260073260066
1656460800,1.14,1.05,1.14,1.05,ok,17945.0,AACG,46.95121951219512
1656547200,1.08,1.06,1.0801,1.06,ok,14655.0,AACG,46.95121951219512
1656633600,1.06,1.06,1.0772,1.06,ok,7825.0,AACG,43.67109096795081
1656979200,1.07,1.06,1.07,1.06,ok,8280.0,AACG,54.003202562049644
1657065600,1.06,1.1,1.11,1.06,ok,6282.0,AACG,60.35196687370602
1657152000,1.11,1.15,1.15,1.1,ok,14825.0,AACG,72.59522272433827
1657238400,1.2,1.27,1.29,1.16,ok,33883.0,AACG,80.24662633783156
1657497600,1.36,1.34,1.3633,1.32,ok,20632.0,AACG,82.76492082825823
1657584000,1.43,1.38,1.43,1.35,ok,23238.0,AACG,83.18145800316958
1657670400,1.38,1.38,1.39,1.3601,ok,8974.0,AACG,83.01320528211284
1657756800,1.38,1.34,1.38,1.34,ok,7106.0,AACG,79.80380842469708
1657843200,1.35,1.2799,1.35,1.22,ok,24006.0,AACG,68.8549330315035
1658102400,1.24,1.2704,1.29,1.24,ok,2644.0,AACG,67.03172205438067
1658188800,1.2473,1.29,1.3,1.2473,ok,19002.0,AACG,66.69210225104922
1658275200,1.3,1.4,1.4,1.3,ok,22542.0,AACG,80.74490513000703
1658361600,1.41,1.62,1.65,1.3445,ok,83177.0,AACG,85.93429158110884
1658448000,1.62,1.57,1.6204,1.51,ok,8027.0,AACG,80.75253256150506
1658707200,1.59,1.54,1.59,1.53,ok,12055.0,AACG,77.93296089385476
1658793600,1.532,1.54,1.55,1.53,ok,4299.0,AACG,76.85546875
1658880000,1.54,1.53,1.5799,1.52,ok,17681.0,AACG,74.38398357289527
1658966400,1.5899,1.55,1.625,1.55,ok,18462.0,AACG,70.61248527679624
1659052800,1.56,1.64,1.64,1.56,ok,12498.0,AACG,71.45308924485126
1659312000,1.62,1.85,1.89,1.61,ok,131747.0,AACG,77.03635526921308
1659398400,1.82,1.91,1.92,1.8,ok,57922.0,AACG,78.51915626345243
1659484800,1.99,1.94,2.0,1.9005,ok,41224.0,AACG,82.63707571801565
1659571200,1.95,1.86,1.9699,1.8,ok,62142.0,AACG,80.8859546374188
1659657600,1.81,1.8505,1.9351,1.6,ok,123486.0,AACG,80.8859546374188
1659916800,1.93,1.85,1.94,1.82,ok,36786.0,AACG,80.43478260869566
1660003200,1.85,1.9,1.9099,1.8301,ok,23814.0,AACG,79.06976744186046
1660089600,1.89,1.87,1.98,1.8415,ok,26534.0,AACG,68.65671641791046
1660176000,1.94,1.91,2.03,1.84,ok,88323.0,AACG,75.75757575757578
1660262400,1.97,1.82,1.97,1.8,ok,26918.0,AACG,69.44444444444447
1660521600,1.9,1.94,1.95,1.61,ok,88712.0,AACG,73.80952380952384
1660608000,1.95,2.12,2.15,1.87,ok,106072.0,AACG,79.20792079207924
1660694400,2.1,2.4,2.48,2.1,ok,223563.0,AACG,83.46456692913388
1660780800,2.4,2.6,2.64,2.31,ok,325820.0,AACG,84.7826086956522
1660867200,2.64,2.6,2.64,2.54,ok,84958.0,AACG,82.05128205128207
1661126400,2.61,2.36,2.61,2.3,ok,74328.0,AACG,66.66666666666667
1661212800,2.32,2.56,2.56,2.32,ok,56892.0,AACG,70.39473684210527
1661299200,2.51,2.6,2.61,2.45,ok,41390.0,AACG,75.0
1661385600,2.52,2.52,2.6393,2.51,ok,72480.0,AACG,71.58980973879395
1661472000,2.52,2.47,2.57,2.43,ok,33433.0,AACG,69.37500000000001
1661731200,2.41,2.45,2.55,2.4001,ok,13790.0,AACG,67.515923566879
1661817600,2.48,2.54,2.57,2.48,ok,13550.0,AACG,70.5521472392638
1661904000,2.58,2.5,2.58,2.4601,ok,16098.0,AACG,68.09815950920245
1661990400,2.5,2.4555,2.5,2.3638,ok,15171.0,AACG,70.05364468286524
1662076800,2.48,2.19,2.48,2.12,ok,67359.0,AACG,57.22543352601156
1662422400,2.19,2.22,2.34,2.15,ok,170328.0,AACG,53.164556962025316
1662508800,2.13,2.16,2.19,2.13,ok,14299.0,AACG,41.17647058823531
1662595200,2.19,2.155,2.19,2.13,ok,34519.0,AACG,30.90128755364806
1662681600,2.12,2.04,2.18,1.96,ok,31206.0,AACG,28.125000000000014
1662940800,1.96,2.01,2.051,1.96,ok,5095.0,AACG,33.644859813084125
