t,o,c,h,l,s,v,Ticker,RSI,TP,Cumulative TP,Cumulative Volume,VWAP
1681948800,8.1,43.18,75.0,8.1,ok,3519107.0,UCAR,,42.093333333333334,148130943.98666668,3519107.0,42.093333333333334
1682035200,30.69,7.83,37.36,7.5,ok,7807484.0,UCAR,,17.563333333333333,137125443.98666665,11326591.0,12.106506184134895
1682294400,9.95,7.035,10.759,6.89,ok,7331758.0,UCAR,,8.228,60325704.824,18658349.0,3.233174855074262
1682380800,6.91,5.57,7.02,5.4101,ok,2427949.0,UCAR,,6.0000333333333336,14567774.931633335,21086298.0,0.6908645098173863
1682467200,5.0,4.07,5.4,3.99,ok,2430846.0,UCAR,,4.486666666666667,10906395.72,23517144.0,0.46376361517367926
1682553600,5.4,5.38,6.79,4.81,ok,28207156.0,UCAR,,5.66,159652502.96,51724300.0,3.0866053858631246
1682640000,6.3,6.79,8.87,5.95,ok,18533510.0,UCAR,,7.203333333333333,133503050.36666666,70257810.0,1.9001880412535868
1682899200,5.64,5.25,5.8599,5.0611,ok,1932564.0,UCAR,,5.390333333333333,10417164.148,72190374.0,0.1443012907510356
1682985600,5.41,4.64,5.4945,4.58,ok,1000055.0,UCAR,,4.904833333333333,4905103.099166667,73190429.0,0.06701836792303359
1683072000,4.6,4.66,4.92,4.51,ok,698857.0,UCAR,,4.696666666666666,3282298.3766666665,73889286.0,0.04442184455086853
1683158400,4.58,4.23,4.7483,4.1,ok,787571.0,UCAR,,4.3594333333333335,3433363.269766667,74676857.0,0.04597626905704758
1683244800,4.18,4.18,4.4199,4.11,ok,526454.0,UCAR,,4.236633333333334,2230392.5648666667,75203311.0,0.029658169769502127
1683504000,4.18,3.86,4.3,3.8,ok,745945.0,UCAR,,3.9866666666666664,2973834.0666666664,75949256.0,0.0391555391492797
1683590400,3.86,4.01,4.05,3.66,ok,850589.0,UCAR,6.429365962180185,3.9066666666666663,3322967.693333333,76799845.0,0.043267895831473786
