t,o,c,h,l,s,v,Ticker
1652140800,0.6216,0.5995,0.6428,0.5812,ok,180094.0,NISN
1652227200,0.5928,0.5601,0.5998,0.551,ok,251038.0,NISN
1652313600,0.5503,0.6155,0.6501,0.5306,ok,174995.0,NISN
1652400000,0.616,0.6331,0.6695,0.605,ok,70711.0,NISN
1652659200,0.6184,0.602,0.649,0.601,ok,106106.0,NISN
1652745600,0.6121,0.8131,0.89,0.6121,ok,3702408.0,NISN
1652832000,0.8,0.72,0.8297,0.704,ok,923486.0,NISN
1652918400,0.72,0.7251,0.759,0.682,ok,193845.0,NISN
1653004800,0.73,0.6818,0.7556,0.6545,ok,407340.0,NISN
1653264000,0.682,0.7431,0.78,0.68,ok,284493.0,NISN
1653350400,0.7255,0.6934,0.73,0.669,ok,155596.0,NISN
1653436800,0.6726,0.7375,0.745,0.661,ok,70511.0,NISN
1653523200,0.73,0.7086,0.73,0.7008,ok,200397.0,NISN
1653609600,0.73,0.7663,0.7701,0.719,ok,98067.0,NISN
1653955200,0.77,0.7494,0.798,0.7397,ok,228240.0,NISN
1654041600,0.7875,0.7351,0.7899,0.7,ok,209597.0,NISN
1654128000,0.73,0.7511,0.7779,0.715,ok,440951.0,NISN
1654214400,0.7419,0.7596,0.8,0.7419,ok,354130.0,NISN
1654473600,0.7879,0.77,0.8398,0.75,ok,422039.0,NISN
1654560000,0.77,0.7953,0.8102,0.7503,ok,685089.0,NISN
1654646400,0.8,0.8301,0.85,0.7951,ok,346125.0,NISN
1654732800,0.83,0.85,0.899,0.8,ok,828976.0,NISN
1654819200,1.02,0.78,1.11,0.76,ok,29463573.0,NISN
1655078400,0.72,0.67,0.7276,0.6401,ok,2328592.0,NISN
1655164800,0.67,0.646,0.7197,0.639,ok,1306730.0,NISN
1655251200,0.6598,0.681,0.7006,0.6451,ok,802273.0,NISN
1655337600,0.6791,0.7275,0.75,0.65,ok,485466.0,NISN
1655424000,0.7,0.715,0.7299,0.6903,ok,246458.0,NISN
1655769600,0.73,0.7139,0.73,0.7001,ok,262432.0,NISN
1655856000,0.72,0.6917,0.7229,0.6601,ok,487458.0,NISN
1655942400,0.72,0.7298,0.7489,0.695,ok,471235.0,NISN
1656028800,0.7206,0.7101,0.7499,0.7028,ok,324317.0,NISN
1656288000,0.72,0.7273,0.75,0.7004,ok,409700.0,NISN
1656374400,0.7398,0.6601,0.74,0.6511,ok,671291.0,NISN
1656460800,0.6734,0.6401,0.6734,0.635,ok,468753.0,NISN
1656547200,0.6365,0.6313,0.6626,0.6233,ok,376126.0,NISN
1656633600,0.6498,0.6401,0.656,0.6233,ok,355421.0,NISN
1656979200,0.65,0.682,0.7,0.6401,ok,323520.0,NISN
1657065600,0.6852,0.6899,0.697,0.6702,ok,93196.0,NISN
1657152000,0.6972,0.7149,0.72,0.6817,ok,114416.0,NISN
1657238400,0.72,0.7289,0.7297,0.696,ok,253734.0,NISN
1657497600,0.7298,0.7199,0.7298,0.7003,ok,100939.0,NISN
1657584000,0.73,0.7201,0.73,0.7004,ok,175743.0,NISN
1657670400,0.7172,0.74,0.78,0.7103,ok,275572.0,NISN
1657756800,0.75,0.7338,0.7627,0.7103,ok,181949.0,NISN
1657843200,0.7335,0.7552,0.76,0.733,ok,137724.0,NISN
1658102400,0.76,0.7984,0.82,0.76,ok,257984.0,NISN
1658188800,0.8157,0.82,0.855,0.801,ok,384553.0,NISN
1658275200,0.8,0.8221,0.85,0.8,ok,53963.0,NISN
1658361600,0.8149,0.895,0.91,0.8051,ok,312833.0,NISN
1658448000,0.831,0.8923,0.9296,0.831,ok,262468.0,NISN
1658707200,0.8995,0.8803,0.945,0.8706,ok,275164.0,NISN
1658793600,0.88,0.8703,0.9024,0.8603,ok,108277.0,NISN
1658880000,0.9,0.86,0.9,0.8211,ok,192281.0,NISN
1658966400,0.8699,0.84,0.8899,0.8151,ok,32223.0,NISN
1659052800,0.86,0.8355,0.8679,0.816,ok,43691.0,NISN
1659312000,0.815,0.8098,0.87,0.7504,ok,260255.0,NISN
1659398400,0.81,0.8409,0.8585,0.81,ok,143586.0,NISN
1659484800,0.85,0.8701,0.897,0.7901,ok,157438.0,NISN
1659571200,0.88,0.9017,0.92,0.871,ok,198221.0,NISN
1659657600,0.9016,0.88,0.9199,0.872,ok,265966.0,NISN
1659916800,0.88,0.8904,0.9199,0.855,ok,361664.0,NISN
1660003200,0.9052,0.9555,0.98,0.83,ok,990040.0,NISN
1660089600,0.97,0.954,0.97,0.9156,ok,251802.0,NISN
1660176000,0.954,0.92,0.97,0.8506,ok,503329.0,NISN
1660262400,0.92,0.8927,0.925,0.865,ok,327112.0,NISN
1660521600,0.9,0.8991,0.9238,0.84,ok,196632.0,NISN
1660608000,0.8996,0.836,0.9,0.8,ok,281051.0,NISN
1660694400,0.8201,0.8375,0.87,0.8194,ok,146283.0,NISN
1660780800,0.8374,0.8208,0.8584,0.8106,ok,175874.0,NISN
1660867200,0.82,0.74,0.8277,0.705,ok,379696.0,NISN
1661126400,0.7606,0.76,0.77,0.7304,ok,133904.0,NISN
1661212800,0.75,0.7663,0.81,0.75,ok,82081.0,NISN
1661299200,0.7552,0.7632,0.7909,0.7511,ok,62016.0,NISN
1661385600,0.76,0.7435,0.8,0.73,ok,204830.0,NISN
1661472000,0.83,0.7524,0.83,0.7369,ok,239212.0,NISN
1661731200,0.76,0.7547,0.7899,0.72,ok,343671.0,NISN
1661817600,0.7496,0.7421,0.799,0.7211,ok,244137.0,NISN
1661904000,0.73,0.7203,0.7401,0.72,ok,105969.0,NISN
1661990400,0.7482,0.6871,0.75,0.6612,ok,256690.0,NISN
1662076800,0.696,0.6715,0.698,0.6613,ok,91942.0,NISN
1662422400,0.69,0.655,0.69,0.6511,ok,302628.0,NISN
1662508800,0.655,0.65,0.676,0.635,ok,199791.0,NISN
1662595200,0.6658,0.6538,0.6772,0.65,ok,37183.0,NISN
1662681600,0.6538,0.6998,0.7399,0.6538,ok,56880.0,NISN
1662940800,0.69,0.7305,0.7428,0.6827,ok,100534.0,NISN
1663027200,0.73,0.71,0.7389,0.7003,ok,74807.0,NISN
1663113600,0.7177,0.7321,0.78,0.71,ok,113786.0,NISN
1663200000,0.7491,0.73,0.75,0.71,ok,76316.0,NISN
1663286400,0.74,0.696,0.74,0.69,ok,68504.0,NISN
1663545600,0.7,0.665,0.7,0.6351,ok,197358.0,NISN
1663632000,0.6428,0.6254,0.7,0.618,ok,298108.0,NISN
1663718400,0.62,0.6215,0.6799,0.62,ok,75022.0,NISN
1663804800,0.62,0.57,0.6299,0.5606,ok,130212.0,NISN
1663891200,0.57,0.6002,0.6199,0.57,ok,72154.0,NISN
1664150400,0.6199,0.541,0.645,0.54,ok,148704.0,NISN
1664236800,0.55,0.5153,0.58,0.5051,ok,338752.0,NISN
