t,o,c,h,l,s,v,Ticker,RSI
1652140800,4.74,4.59,4.82,4.5,ok,14750.0,EDUC,
1652227200,4.53,4.53,4.6,4.5,ok,15596.0,EDUC,
1652313600,4.63,4.74,4.74,4.502,ok,15511.0,EDUC,
1652400000,4.91,4.98,5.0112,4.78,ok,3475.0,EDUC,
1652659200,5.08,4.95,5.12,4.86,ok,19545.0,EDUC,
1652745600,4.77,4.93,4.95,4.77,ok,6304.0,EDUC,
1652832000,5.04,4.95,5.04,4.922,ok,8084.0,EDUC,
1652918400,4.8801,4.865,5.0,4.8368,ok,2759.0,EDUC,
1653004800,4.76,4.59,4.8301,4.59,ok,26272.0,EDUC,
1653264000,4.89,4.59,4.89,4.59,ok,10839.0,EDUC,
1653350400,4.74,4.57,4.74,4.5613,ok,2779.0,EDUC,
1653436800,4.58,4.53,4.58,4.53,ok,5527.0,EDUC,
1653523200,4.62,4.55,4.74,4.55,ok,4555.0,EDUC,
1653609600,4.5999,4.5337,4.5999,4.385,ok,15188.0,EDUC,47.28360513364855
1653955200,4.53,4.51,4.69,4.45,ok,9156.0,EDUC,46.22641509433962
1654041600,4.63,4.53,4.63,4.525,ok,12733.0,EDUC,50.0
1654128000,4.53,4.5499,4.55,4.46,ok,23125.0,EDUC,38.54681286902037
1654214400,4.55,4.73,4.79,4.55,ok,18088.0,EDUC,33.766233766233796
1654473600,4.87,4.7371,4.9,4.7371,ok,23543.0,EDUC,35.75157274795876
1654560000,4.8192,4.92,4.99,4.76,ok,7786.0,EDUC,49.45054945054946
1654646400,5.0,4.86,5.0,4.85,ok,9799.0,EDUC,45.26315789473685
1654732800,4.94,4.88,5.0,4.75,ok,4004.0,EDUC,50.84745762711862
1654819200,4.81,4.65,4.81,4.65,ok,18004.0,EDUC,53.571428571428605
1655078400,4.65,4.69,4.7736,4.56,ok,7734.0,EDUC,55.68181818181822
1655164800,4.78,4.75,4.78,4.698,ok,4242.0,EDUC,59.78260869565218
1655251200,4.75,4.91,4.99,4.75,ok,7132.0,EDUC,68.2692307692308
1655337600,4.78,4.82,4.83,4.7,ok,13329.0,EDUC,62.1621621621622
1655424000,4.7,4.75,4.75,4.7,ok,3059.0,EDUC,59.29363237947928
1655769600,4.72,4.36,4.74,4.3071,ok,20441.0,EDUC,45.098039215686285
1655856000,4.3,4.57,4.73,4.3,ok,35063.0,EDUC,51.162790697674424
1655942400,4.5,4.37,4.65,4.37,ok,25541.0,EDUC,45.26603862954581
1656028800,4.42,4.28,4.61,4.21,ok,21316.0,EDUC,37.56906077348065
1656288000,4.2888,4.28,4.5051,4.28,ok,10432.0,EDUC,37.32320150868046
1656374400,4.4499,4.29,4.4499,4.265,ok,3838.0,EDUC,30.674846625766847
1656460800,4.31,4.3001,4.3699,4.3,ok,7997.0,EDUC,32.28276691348644
1656547200,4.24,4.205,4.26,3.935,ok,44666.0,EDUC,29.60971483808602
1656633600,4.37,4.2,4.37,4.2,ok,11991.0,EDUC,34.26793455460772
1656979200,4.2,4.04,4.37,4.0,ok,14652.0,EDUC,29.034963230550872
1657065600,4.1,4.15,4.2999,4.1,ok,13330.0,EDUC,31.252343457067866
1657152000,4.23,4.07,4.32,4.04,ok,61058.0,EDUC,22.372056308380465
1657238400,4.01,3.98,4.068,3.9,ok,10897.0,EDUC,22.372056308380465
1657497600,4.0,3.99,4.0,3.9101,ok,4287.0,EDUC,23.97616764826735
1657584000,3.99,3.94,4.0299,3.94,ok,5378.0,EDUC,31.253347616497038
1657670400,3.961,3.9,4.03,3.9,ok,26240.0,EDUC,14.744264365396731
1657756800,3.9,3.75,3.97,3.75,ok,10141.0,EDUC,15.563208175960881
1657843200,3.75,3.685,3.7752,3.61,ok,7486.0,EDUC,16.007769652650808
1658102400,3.73,3.67,3.82,3.66,ok,6562.0,EDUC,15.738036396315422
1658188800,3.63,3.58,3.77,3.58,ok,21144.0,EDUC,13.409606266749137
1658275200,3.69,3.51,3.69,3.5001,ok,7384.0,EDUC,11.649354431608629
1658361600,3.63,3.5728,3.76,3.51,ok,14869.0,EDUC,18.320304670274652
1658448000,3.5,3.55,3.598,3.5,ok,6994.0,EDUC,17.99921228830253
1658707200,3.75,3.56,3.75,3.55,ok,15530.0,EDUC,22.273567467652555
1658793600,3.68,3.52,3.68,3.5,ok,12082.0,EDUC,10.407239819004573
1658880000,3.51,3.48,3.51,3.45,ok,13883.0,EDUC,10.9581789306512
1658966400,3.46,3.39,3.5706,3.39,ok,13067.0,EDUC,10.9581789306512
1659052800,3.44,3.385,3.4437,3.3295,ok,12377.0,EDUC,9.698907540634195
1659312000,3.39,3.2782,3.39,3.27,ok,9578.0,EDUC,9.01659648253657
1659398400,3.335,3.35,3.3899,3.28,ok,7570.0,EDUC,17.23069590085801
1659484800,3.4,3.4,3.4,3.37,ok,7058.0,EDUC,26.325757575757592
1659571200,3.36,3.4872,3.49,3.35,ok,48284.0,EDUC,37.010769634883125
1659657600,3.49,3.6,3.6,3.49,ok,11030.0,EDUC,45.92644320297953
1659916800,3.65,3.57,3.75,3.5,ok,19122.0,EDUC,49.374374374374355
1660003200,3.49,3.32,3.5374,3.29,ok,38127.0,EDUC,40.2982026143791
1660089600,3.23,3.4,3.58,3.23,ok,19447.0,EDUC,41.32878362103573
1660176000,3.48,3.35,3.5,3.35,ok,11821.0,EDUC,40.230558812035966
1660262400,3.34,3.34,3.4802,3.34,ok,15017.0,EDUC,39.25361469323955
1660521600,3.48,3.45,3.5,3.4168,ok,14977.0,EDUC,46.79956108266277
1660608000,3.4,3.38,3.5025,3.36,ok,12019.0,EDUC,45.5500177999288
1660694400,3.49,3.35,3.52,3.3299,ok,11155.0,EDUC,48.119593832267775
1660780800,3.38,3.31,3.38,3.31,ok,11303.0,EDUC,46.58656471873295
