t,o,c,h,l,s,v,Ticker,RSI
1652140800,2.67,2.7,2.818,2.5,ok,37785.0,CGTX,
1652227200,2.96,2.5,2.96,2.5,ok,52460.0,CGTX,
1652313600,2.6426,2.59,2.7516,2.47,ok,61409.0,CGTX,
1652400000,2.9078,2.92,2.92,2.48,ok,105997.0,CGTX,
1652659200,2.75,2.86,2.92,2.69,ok,18294.0,CGTX,
1652745600,2.9,2.89,2.9195,2.68,ok,21793.0,CGTX,
1652832000,2.9092,2.9,2.9092,2.68,ok,15428.0,CGTX,
1652918400,2.7,2.7,2.8787,2.69,ok,38847.0,CGTX,
1653004800,2.7601,2.75,2.85,2.74,ok,11264.0,CGTX,
1653264000,2.78,2.6,2.78,2.6,ok,16529.0,CGTX,
1653350400,2.648,2.45,2.72,2.41,ok,40058.0,CGTX,
1653436800,2.5,2.38,2.5,2.33,ok,9364.0,CGTX,
1653523200,2.45,2.49,2.5,2.415,ok,19364.0,CGTX,
1653609600,2.5,2.68,2.7949,2.5,ok,36714.0,CGTX,49.390243902439025
1653955200,2.69,2.62,2.81,2.6,ok,18716.0,CGTX,47.647058823529406
1654041600,3.05,2.65,3.05,2.65,ok,40331.0,CGTX,54.90196078431373
1654128000,2.62,2.5,2.89,2.42,ok,46943.0,CGTX,47.16981132075472
1654214400,2.42,2.49,2.505,2.21,ok,51209.0,CGTX,33.07086614173228
1654473600,2.46,2.45,2.78,2.4,ok,27794.0,CGTX,33.60000000000001
1654560000,2.4,2.31,2.44,2.3,ok,18216.0,CGTX,28.676470588235276
1654646400,2.3715,2.2,2.47,2.13,ok,39905.0,CGTX,26.027397260273972
1654732800,2.1443,2.2,2.2,2.12,ok,9156.0,CGTX,30.15873015873015
1654819200,2.27,1.92,2.272,1.92,ok,17435.0,CGTX,22.147651006711413
1655078400,1.9814,1.97,2.04,1.9211,ok,14491.0,CGTX,27.338129496402885
1655164800,1.92,2.02,2.235,1.92,ok,6642.0,CGTX,33.33333333333333
1655251200,2.26,1.81,2.26,1.81,ok,25485.0,CGTX,30.06993006993008
1655337600,1.86,1.91,2.19,1.86,ok,21259.0,CGTX,29.577464788732385
1655424000,2.08,1.66,2.26,1.66,ok,48767.0,CGTX,15.540540540540519
1655769600,1.81,1.58,1.86,1.58,ok,22310.0,CGTX,15.333333333333329
1655856000,1.51,1.5,1.7698,1.5,ok,58430.0,CGTX,12.903225806451616
1655942400,1.6,1.64,1.7,1.57,ok,65140.0,CGTX,22.077922077922068
1656028800,1.9,1.84,1.9499,1.55,ok,102607.0,CGTX,31.213872832369944
1656288000,1.96,1.81,1.96,1.77,ok,5653.0,CGTX,31.395348837209312
1656374400,1.87,1.7,1.88,1.64,ok,26786.0,CGTX,31.95266272189349
1656460800,1.7,2.1601,2.28,1.7,ok,106027.0,CGTX,49.02210675947257
1656547200,2.03,2.11,2.3,2.03,ok,51817.0,CGTX,47.84709597167734
1656633600,2.1,2.25,2.49,2.1,ok,56435.0,CGTX,58.460670700440986
1656979200,2.4,2.66,2.78,2.1,ok,152470.0,CGTX,64.933771967795
1657065600,2.66,2.45,2.725,2.375,ok,23785.0,CGTX,58.703748684317056
1657152000,2.29,2.2901,2.345,2.201,ok,14359.0,CGTX,59.91901161109044
1657238400,2.3,2.35,2.57,2.3,ok,20077.0,CGTX,59.2436974789916
1657497600,2.48,2.17,2.49,2.16,ok,14596.0,CGTX,61.038961038961034
1657584000,2.24,1.99,2.24,1.9792,ok,19957.0,CGTX,58.506224066390025
1657670400,2.0691,2.05,2.2,1.98,ok,42571.0,CGTX,61.506276150627606
1657756800,2.48,2.0,2.4899,1.95,ok,11475.0,CGTX,57.82608695652174
1657843200,2.07,2.01,2.07,1.9549,ok,22774.0,CGTX,54.028436018957336
1658102400,2.11,2.0,2.11,1.89,ok,26935.0,CGTX,54.54545454545455
1658188800,2.0599,2.01,2.08,1.94,ok,52272.0,CGTX,57.78894472361808
1658275200,2.01,1.98,2.08,1.95,ok,47502.0,CGTX,44.22719405090071
1658361600,2.06,2.2,2.4499,2.035,ok,48502.0,CGTX,52.60145681581687
1658448000,2.25,2.12,2.35,2.0,ok,40814.0,CGTX,46.1073182417056
1658707200,2.25,2.06,2.25,2.05,ok,8586.0,CGTX,27.269283224731012
1658793600,2.05,2.08,2.2099,2.05,ok,23390.0,CGTX,33.625420428394406
