t,o,c,h,l,s,v,Ticker
1683057600,5.19,5.19,5.19,5.19,ok,7903,MGTX
1683115200,5.9,5.85,5.9,5.85,ok,7400,MGTX
1683118800,5.86,5.47,5.94,5.47,ok,56949,MGTX
1683122400,5.56,5.58,5.67,5.55,ok,13873,MGTX
1683126000,5.63,5.87,5.87,5.62,ok,21359,MGTX
1683129600,5.875,5.81,5.875,5.81,ok,7297,MGTX
1683133200,5.86,5.91,5.91,5.8,ok,8070,MGTX
1683136800,5.88,5.88,5.95,5.83,ok,16020,MGTX
1683140400,5.87,5.86,5.88,5.8,ok,13707,MGTX
1683144000,5.92,5.93,5.93,5.92,ok,1000,MGTX
1683205200,5.94,6.06,6.06,5.94,ok,7045,MGTX
1683208800,6.1,6.12,6.12,6.1,ok,1963,MGTX
1683212400,6.15,6.16,6.23,6.15,ok,11044,MGTX
1683216000,6.18,6.29,6.33,6.18,ok,6666,MGTX
1683219600,6.3,6.33,6.38,6.29,ok,7406,MGTX
1683223200,6.32,6.36,6.36,6.28,ok,7655,MGTX
1683226800,6.4,6.28,6.4,6.27,ok,27701,MGTX
1683291600,6.37,6.16,6.37,6.16,ok,2562,MGTX
1683295200,6.17,6.01,6.24,5.97,ok,20002,MGTX
1683298800,6.05,6.0,6.05,6.0,ok,1321,MGTX
1683302400,6.08,6.075,6.08,6.05,ok,1583,MGTX
1683306000,6.07,6.05,6.075,6.05,ok,1229,MGTX
1683313200,6.055,6.19,6.19,6.055,ok,13378,MGTX
1683550800,6.14,6.18,6.18,6.14,ok,2528,MGTX
1683554400,6.035,6.03,6.04,5.97,ok,4415,MGTX
1683558000,6.05,5.91,6.05,5.89,ok,6836,MGTX
1683561600,5.92,5.92,5.92,5.85,ok,1892,MGTX
1683565200,5.89,5.94,5.94,5.85,ok,2508,MGTX
1683568800,5.84,5.86,5.86,5.8,ok,13003,MGTX
1683572400,5.84,5.87,5.92,5.84,ok,10800,MGTX
1683637200,5.83,5.75,5.83,5.75,ok,2512,MGTX
1683640800,5.78,5.77,5.78,5.71,ok,1551,MGTX
1683644400,5.75,5.82,5.82,5.75,ok,5163,MGTX
1683648000,5.77,5.77,5.77,5.75,ok,928,MGTX
1683651600,5.77,5.8,5.81,5.77,ok,836,MGTX
1683655200,5.79,5.9,5.92,5.79,ok,6329,MGTX
1683658800,5.98,6.05,6.05,5.98,ok,10296,MGTX
1683723600,6.11,6.11,6.11,6.11,ok,1877,MGTX
1683727200,5.94,5.94,5.94,5.94,ok,512,MGTX
1683734400,5.93,5.92,6.07,5.92,ok,15449,MGTX
1683738000,6.02,6.04,6.08,6.0,ok,4649,MGTX
1683741600,5.99,6.1,6.1,5.98,ok,4192,MGTX
1683745200,6.19,6.18,6.28,6.13,ok,27423,MGTX
1683810000,6.18,6.02,6.19,5.99,ok,3265,MGTX
1683813600,5.98,5.85,6.04,5.85,ok,7185,MGTX
1683817200,5.86,5.96,5.96,5.8,ok,4654,MGTX
1683820800,5.81,5.86,5.86,5.75,ok,7718,MGTX
1683824400,5.86,5.8,5.86,5.75,ok,6942,MGTX
1683828000,5.78,5.875,5.92,5.78,ok,9817,MGTX
1683831600,5.85,5.88,5.91,5.81,ok,11557,MGTX
1683896400,5.94,5.81,5.96,5.81,ok,5528,MGTX
1683900000,5.77,5.86,5.86,5.69,ok,7835,MGTX
1683903600,5.75,5.78,5.78,5.74,ok,2086,MGTX
1683907200,5.79,5.7,5.79,5.69,ok,3363,MGTX
1683910800,5.69,5.77,5.77,5.68,ok,3267,MGTX
1683914400,5.78,5.725,5.78,5.72,ok,1480,MGTX
1683918000,5.69,5.81,5.81,5.69,ok,8909,MGTX
1684155600,5.81,6.05,6.1,5.81,ok,14043,MGTX
1684159200,6.01,5.95,6.035,5.95,ok,1356,MGTX
1684162800,6.05,6.15,6.155,6.05,ok,6067,MGTX
1684166400,6.13,6.1,6.17,6.1,ok,4375,MGTX
1684170000,6.18,6.12,6.18,6.08,ok,4936,MGTX
1684173600,6.2,6.25,6.28,6.2,ok,5083,MGTX
1684177200,6.21,6.13,6.23,6.12,ok,12600,MGTX
1684242000,6.36,6.28,6.47,6.22,ok,19561,MGTX
1684245600,6.21,6.32,6.5,6.185,ok,28630,MGTX
1684249200,6.34,6.5,6.5,6.34,ok,16395,MGTX
1684252800,6.44,6.6,6.76,6.41,ok,48581,MGTX
1684256400,6.625,6.94,6.98,6.625,ok,14542,MGTX
1684260000,7.03,7.08,7.1,6.96,ok,17704,MGTX
1684263600,7.12,7.01,7.31,6.92,ok,85022,MGTX
1684267200,7.0,7.1,7.1,7.0,ok,1190,MGTX
1684324800,7.35,7.35,7.35,7.35,ok,142,MGTX
1684328400,6.75,7.195,7.31,6.75,ok,17469,MGTX
1684332000,7.195,7.38,7.49,7.165,ok,20025,MGTX
1684335600,7.415,7.5,7.76,7.38,ok,25017,MGTX
1684339200,7.5221,7.64,7.64,7.5,ok,5511,MGTX
1684342800,7.595,7.61,7.6999,7.51,ok,18104,MGTX
1684346400,7.56,7.51,7.63,7.5,ok,12120,MGTX
1684350000,7.5057,7.72,7.75,7.5057,ok,36804,MGTX
1684357200,7.7,7.76,7.76,7.7,ok,214,MGTX
1684360800,7.8,7.8,7.8,7.8,ok,105,MGTX
1684364400,7.8,7.8,7.8,7.8,ok,90,MGTX
